"Kingdom" "Phylum" "Class_Gigaclass" "Order" "Family" "Genus" "Species_Name"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Gonostomatidae" "Bonapartia" "Bonapartia pedaliota"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Boops" "Boops boops"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Gadidae" "Boreogadus" "Boreogadus saida"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias abyssorum"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias antarcticus"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias elucens"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Borostomias" "Borostomias mononema"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Eleotridae" "Bostrychus" "Bostrychus africanus"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Bothidae" "Bothus" "Bothus podas"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Haemulidae" "Brachydeuterus" "Brachydeuterus auritus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Bramidae" "Brama" "Brama brama"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Malacanthidae" "Branchiostegus" "Branchiostegus semifasciatus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Bregmacerotidae" "Bregmaceros" "Bregmaceros atlanticus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Bregmacerotidae" "Bregmaceros" "Bregmaceros nectabanus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Brosme" "Brosme brosme"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotula" "Brotula barbata"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotulotaenia" "Brotulotaenia brevicauda"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotulotaenia" "Brotulotaenia crassa"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Ophidiidae" "Brotulotaenia" "Brotulotaenia nigra"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Buenia" "Buenia affinis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Buenia" "Buenia jeffreysii"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Buenia" "Buenia lombartei"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Diceratiidae" "Bufoceratias" "Bufoceratias wedli"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Soleidae" "Buglossidium" "Buglossidium luteum"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Callanthiidae" "Callanthias" "Callanthias ruber"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Callechelys" "Callechelys guineensis"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Ophichthidae" "Callechelys" "Callechelys leucoptera"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus fasciatus"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus filamentosus"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus lyra"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus maculatus"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus pusillus"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus reticulatus"
"Animalia" "Chordata" "Actinopteri" "Callionymiformes" "Callionymidae" "Callionymus" "Callionymus risso"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Campogramma" "Campogramma glaycos"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Balistidae" "Canthidermis" "Canthidermis maculata"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Balistidae" "Canthidermis" "Canthidermis sufflamen"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Canthigaster" "Canthigaster capistrata"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Canthigaster" "Canthigaster rostrata"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Tetraodontidae" "Canthigaster" "Canthigaster sanctaehelenae"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Caproidae" "Capros" "Capros aper"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx crysos"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx hippos"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx lugubris"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx rhonchus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Caranx" "Caranx senegallus"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Carapidae" "Carapus" "Carapus acus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Carassius" "Carassius carassius"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Carassius" "Carassius gibelio"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus altimus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus amboinensis"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus brachyurus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus brevipinna"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus falciformis"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus galapagensis"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus leucas"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus limbatus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus longimanus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus melanopterus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus obscurus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus plumbeus"
"Animalia" "Chordata" "Elasmobranchii" "Carcharhiniformes" "Carcharhinidae" "Carcharhinus" "Carcharhinus signatus"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Odontaspididae" "Carcharias" "Carcharias taurus"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Lamnidae" "Carcharodon" "Carcharodon carcharias"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus derjugini"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus dubius"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus knipowitschi"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus latiosus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus longipinnis"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus macrophthalmus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus micropus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus moskalevi"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus reinhardti"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus tapirus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Liparidae" "Careproctus" "Careproctus telescopus"
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Ariidae" "Carlarius" "Carlarius heudelotii"
"Animalia" "Chordata" "Actinopteri" "Siluriformes" "Ariidae" "Carlarius" "Carlarius parkii"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Caspiosoma" "Caspiosoma caspium"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Cataetyx" "Cataetyx alleni"
"Animalia" "Chordata" "Actinopteri" "Ophidiiformes" "Bythitidae" "Cataetyx" "Cataetyx laticeps"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Caulophrynidae" "Caulophryne" "Caulophryne polynema"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Sparidae" "Centracanthus" "Centracanthus cirrus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Centrobranchus" "Centrobranchus nigroocellatus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Centrolabrus" "Centrolabrus exoletus"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Centrolabrus" "Centrolabrus melanocercus"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Centrolophidae" "Centrolophus" "Centrolophus niger"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus granulosus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus lusitanicus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus squamosus"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Centrophoridae" "Centrophorus" "Centrophorus uyato"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Etmopteridae" "Centroscyllium" "Centroscyllium fabricii"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Centroscymnus" "Centroscymnus coelolepis"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Centroscymnus" "Centroscymnus crepidater"
"Animalia" "Chordata" "Elasmobranchii" "Squaliformes" "Somniosidae" "Centroscymnus" "Centroscymnus owstonii"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Cephalopholis" "Cephalopholis nigri"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Serranidae" "Cephalopholis" "Cephalopholis taeniops"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Cepolidae" "Cepola" "Cepola macrophthalma"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Cepolidae" "Cepola" "Cepola pauciradiata"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Ceratiidae" "Ceratias" "Ceratias holboelli"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Ceratiidae" "Ceratias" "Ceratias uranoscopus"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Ceratoscopelus" "Ceratoscopelus maderensis"
"Animalia" "Chordata" "Actinopteri" "Myctophiformes" "Myctophidae" "Ceratoscopelus" "Ceratoscopelus warmingii"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Cetomimus" "Cetomimus gillii"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Cetomimus" "Cetomimus hempeli"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Cetonurus" "Cetonurus globiceps"
"Animalia" "Chordata" "Elasmobranchii" "Lamniformes" "Cetorhinidae" "Cetorhinus" "Cetorhinus maximus"
"Animalia" "Chordata" "Actinopteri" "Beryciformes" "Cetomimidae" "Cetostoma" "Cetostoma regani"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Oneirodidae" "Chaenophryne" "Chaenophryne draco"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Ephippidae" "Chaetodipterus" "Chaetodipterus lippei"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Chaetodon" "Chaetodon hoefleri"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Chaetodon" "Chaetodon larvatus"
"Animalia" "Chordata" "Actinopteri" "Acanthuriformes" "Chaetodontidae" "Chaetodon" "Chaetodon robustus"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Champsodontidae" "Champsodon" "Champsodon nudivittis"
"Animalia" "Chordata" "Actinopteri" "Acropomatiformes" "Champsodontidae" "Champsodon" "Champsodon vorax"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Muraenidae" "Channomuraena" "Channomuraena vittata"
"Animalia" "Chordata" "Actinopteri" "Gonorynchiformes" "Chanidae" "Chanos" "Chanos chanos"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chauliodus" "Chauliodus danae"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chauliodus" "Chauliodus schmidti"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chauliodus" "Chauliodus sloani"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Chaunacidae" "Chaunax" "Chaunax pictus"
"Animalia" "Chordata" "Actinopteri" "Lophiiformes" "Chaunacidae" "Chaunax" "Chaunax suttkusi"
"Animalia" "Chordata" "Actinopteri" "Kurtiformes" "Apogonidae" "Cheilodipterus" "Cheilodipterus novemstriatus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon exsiliens"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon furcatus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon heterurus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon melanurus"
"Animalia" "Chordata" "Actinopteri" "Beloniformes" "Exocoetidae" "Cheilopogon" "Cheilopogon pinnatibarbatus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys cuculus"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys lastoviza"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys lucerna"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Triglidae" "Chelidonichthys" "Chelidonichthys obscurus"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon auratus"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon bispinosus"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon dumerili"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon labrosus"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon ramada"
"Animalia" "Chordata" "Actinopteri" "Mugiliformes" "Mugilidae" "Chelon" "Chelon saliens"
"Animalia" "Chordata" "Actinopteri" "Scombriformes" "Chiasmodontidae" "Chiasmodon" "Chiasmodon niger"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Diodontidae" "Chilomycterus" "Chilomycterus antennatus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Diodontidae" "Chilomycterus" "Chilomycterus reticulatus"
"Animalia" "Chordata" "Actinopteri" "Tetraodontiformes" "Diodontidae" "Chilomycterus" "Chilomycterus spinosus"
"Animalia" "Chordata" "Holocephali" "Chimaeriformes" "Chimaeridae" "Chimaera" "Chimaera monstrosa"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Chirocentridae" "Chirocentrus" "Chirocentrus dorab"
"Animalia" "Chordata" "Actinopteri" "Perciformes" "Stichaeidae" "Chirolophis" "Chirolophis ascanii"
"Animalia" "Chordata" "Actinopteri" "Stomiiformes" "Stomiidae" "Chirostomias" "Chirostomias pliopterus"
"Animalia" "Chordata" "Elasmobranchii" "Hexanchiformes" "Chlamydoselachidae" "Chlamydoselachus" "Chlamydoselachus anguineus"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Chlopsidae" "Chlopsis" "Chlopsis bicolor"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Chlopsidae" "Chlopsis" "Chlopsis olokun"
"Animalia" "Chordata" "Actinopteri" "Aulopiformes" "Chlorophthalmidae" "Chlorophthalmus" "Chlorophthalmus agassizi"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Carangidae" "Chloroscombrus" "Chloroscombrus chrysurus"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cyprinidae" "Chondrostoma" "Chondrostoma nasus"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis cadenati"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis chromis"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis limbata"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis lubbocki"
"Animalia" "Chordata" "Actinopteri" "Ovalentaria" "Pomacentridae" "Chromis" "Chromis viridis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Chromogobius" "Chromogobius quadrivittatus"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Chromogobius" "Chromogobius zebratus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Ciliata" "Ciliata mustela"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Lotidae" "Ciliata" "Ciliata septentrionalis"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Paralichthyidae" "Citharichthys" "Citharichthys stampflii"
"Animalia" "Chordata" "Actinopteri" "Pleuronectiformes" "Citharidae" "Citharus" "Citharus linguatula"
"Animalia" "Chordata" "Actinopteri" "Blenniiformes" "Clinidae" "Clinitrachus" "Clinitrachus argentatus"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Clupea" "Clupea harengus"
"Animalia" "Chordata" "Actinopteri" "Clupeiformes" "Clupeidae" "Clupeonella" "Clupeonella cultriventris"
"Animalia" "Chordata" "Actinopteri" "Cypriniformes" "Cobitidae" "Cobitis" "Cobitis taenia"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coelorinchus" "Coelorinchus caelorhincus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coelorinchus" "Coelorinchus labiatus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coelorinchus" "Coelorinchus mediterraneus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coelorinchus" "Coelorinchus occa"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Colocongridae" "Coloconger" "Coloconger cadenati"
"Animalia" "Chordata" "Actinopteri" "Anguilliformes" "Congridae" "Conger" "Conger conger"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Conocara" "Conocara macropterum"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Conocara" "Conocara microlepis"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Conocara" "Conocara murrayi"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Conocara" "Conocara salmoneum"
"Animalia" "Chordata" "Actinopteri" "Alepocephaliformes" "Alepocephalidae" "Conocara" "Conocara werneri"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Corcyrogobius" "Corcyrogobius liechtensteini"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus albula"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus lavaretus"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus maraena"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus nasus"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus oxyrinchus"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus pallasii"
"Animalia" "Chordata" "Actinopteri" "Salmoniformes" "Salmonidae" "Coregonus" "Coregonus peled"
"Animalia" "Chordata" "Actinopteri" "Eupercaria" "Labridae" "Coris" "Coris julis"
"Animalia" "Chordata" "Actinopteri" "Gobiiformes" "Gobiidae" "Coryogalops" "Coryogalops ocheticus"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Coryphaenidae" "Coryphaena" "Coryphaena equiselis"
"Animalia" "Chordata" "Actinopteri" "Carangiformes" "Coryphaenidae" "Coryphaena" "Coryphaena hippurus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides armatus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides brevibarbis"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides carapinus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides guentheri"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides leptolepis"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides marshalli"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides mediterraneus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides paramarshalli"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides profundicolus"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides rudis"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides rupestris"
"Animalia" "Chordata" "Actinopteri" "Gadiformes" "Macrouridae" "Coryphaenoides" "Coryphaenoides thelestomus"
